Project,State,Period,Location,Class,Tag,Depth,Latitude,Longitude,Vel_Direction_Rad,Vel_Direction_Deg,Count,Mean,Std,Min,25%,50%,75%,Max,C_Var,Second_Raw_Moment,Third_Raw_Moment,Fourth_Raw_Moment,Fifth_Raw_Moment,Sixth_Raw_Moment,Seventh_Raw_Moment,Second_Central_Moment,Third_Central_Moment,Fourth_Central_Moment,Fifth_Central_Moment,Sixth_Central_Moment,Seventh_Central_Moment,Skewness,Kurtosis,ADF_Statistic,BP_Statistic
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.10,HA184,50,20.20755005,-87.23999023,0.2351829270876555,13.474989135655626,43722.0,0.4509664076368876,0.1327003147347591,0.0074586,0.369645,0.45703,0.53821,0.93725,0.294257649,0.2209796715898922,0.1149647841350929,0.0628369362290409,0.0358663327715453,0.0212950844545343,0.0131156820803694,0.0176089707729727,-0.0005717331059208,0.0010217316173081,-7.634970618002137e-05,9.767820045729414e-05,-9.137283317744808e-06,-0.244684963,0.295273182,-13.88575804,250.7327661
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.11,HA203,50,20.50756264,-87.20001221,0.6489266772161986,37.180759817936455,43722.0,0.081581460355496,0.0777509352085532,6.8443e-05,0.025535,0.038146,0.13548,0.41214,0.953046622,0.0127006043348694,0.0025491153594923,0.0005656979431079,0.0001332703332166,3.29212574651539e-05,8.485413658792024e-06,0.0060450696611341,0.0005266502886442,0.0001081431783287,1.7669996400507485e-05,3.445231666515127e-06,6.938312474686981e-07,1.120560377,-0.040516195,-16.85335278,6.10304541
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.12,HA204,50,20.47009277,-87.20001221,0.4120910745028121,23.611079344022304,43722.0,0.31608286864965,0.0797259400581105,0.0093071,0.266905,0.322795,0.3717975,0.56387,0.252231133,0.1062644599937446,0.0373712871790346,0.0136260486984373,0.0051212473312305,0.001975863660641,0.0007800806939092,0.0063560801399526,-0.0002351842593008,0.0001315611807707,-1.3951842031186024e-05,4.781838396627156e-06,-8.174609983008179e-07,-0.464129427,0.256651217,-11.98344424,179.6649859
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.13,HA205,50,20.43261337,-87.20001221,0.3735765468770919,21.40435946112852,43722.0,0.4154785514798042,0.0986678810909556,0.0092408,0.35411,0.421915,0.4856375,0.71475,0.237480083,0.1823575548339267,0.0834462190611968,0.0395119876133851,0.0192631841548019,0.0096349242879388,0.0049307249856892,0.0097351280941704,-0.0004089075106746,0.0003100459833313,-3.779861820503792e-05,1.760914485200586e-05,-3.5291741921736426e-06,-0.425723361,0.271636985,-13.61734641,446.3913752
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.14,HA206,50,20.39512634,-87.20001221,0.3947020527016476,22.6147617849546,43722.0,0.4795071546818535,0.1073110660690873,0.026077,0.41443,0.4846049999999999,0.55345,0.86243,0.223794504,0.2414425129082077,0.1263334164757669,0.0682798596283561,0.0379670674229897,0.0216581165798491,0.0126473397999486,0.0115154015171206,-0.0004834307410717,0.0004543990282143,-5.6611268772104e-05,3.267415506288141e-05,-6.728549217473526e-06,-0.391228546,0.42691081,-14.25937968,523.8423934
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.15,HA207,50,20.35762787,-87.20001221,0.2094586716958497,12.0010978705885,43722.0,0.4586657500114359,0.0977984629224932,0.0206,0.3992025,0.462925,0.5248174999999999,0.83065,0.213223819,0.2199385908255078,0.1093552400940117,0.0560930774055008,0.0295814560025899,0.0159989953305286,0.0088575905985377,0.0095643205919548,-0.0002967111787457,0.0003075870616721,-2.78151384191378e-05,1.7544197889342052e-05,-2.619577522417144e-06,-0.317225157,0.3626595,-12.8742966,309.2392853
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.16,HA208,50,20.32012177,-87.20001221,0.2452426917660153,14.051371194620424,43722.0,0.4897351917112666,0.1129636495994888,0.047816,0.42038,0.49371,0.5660275,0.92339,0.230662716,0.252601052269404,0.1358159315593503,0.0756498115376803,0.0434735847799054,0.0257010221078658,0.0155978074723995,0.0127604942689329,-0.0003902194145266,0.0005278305998976,-4.254340663308581e-05,3.690519288931569e-05,-4.412888626587771e-06,-0.270721363,0.241765969,-12.88110381,293.8444851
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.17,HA209,50,20.28260803,-87.20001221,0.1903451188069658,10.905971958555371,43722.0,0.5015260766662092,0.1243422005937473,0.034119,0.42522,0.5059549999999999,0.586765,0.94875,0.247927688,0.2669890348044854,0.1488948400179838,0.086331274157001,0.0517896884362714,0.0320349488249223,0.0203803103333616,0.015460629228285,-0.0005149405597132,0.0007650353058404,-6.661752832497218e-05,6.272560479608757e-05,-8.314521630844778e-06,-0.267874426,0.200728837,-12.50402755,284.385357
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.18,HA210,50,20.24508286,-87.20001221,0.2518533942689376,14.43013654765444,43722.0,0.5343390958533462,0.1438340030199565,0.0099639,0.4447225,0.54087,0.6331875,1.0017,0.269181133,0.3062060166056737,0.1848889012082966,0.1165229341128948,0.0761933952679137,0.0514765749782485,0.0358207174305684,0.0206877472483022,-0.0008374891694345,0.0013518860509688,-0.0001489021476609,0.0001467116492625,-2.566933365212443e-05,-0.281464934,0.15889397,-12.35766958,298.820441
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.19,HA211,50,20.20755005,-87.20001221,0.2397816766549056,13.73847807689667,43722.0,0.5644923481542473,0.1609258488990136,0.020207,0.4611925,0.57115,0.67669,1.117,0.285080656,0.3445481476551099,0.2227471387672662,0.1508439747210902,0.1062445982599579,0.0774381092647487,0.0581865417904743,0.0258965365304139,-0.0009844475849942,0.0020161394364828,-0.0002085801812653,0.0002513615401558,-4.0796060527952415e-05,-0.236235397,0.006471743,-12.09070748,339.0146692
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.20,HA229,50,20.54502296,-87.16003418,0.5024852456840745,28.790283845291736,43722.0,0.1543927863912904,0.0886775683730894,0.0032504,0.09201175,0.11679,0.2138775,0.44028,0.574363417,0.0317006637651533,0.0079818620838137,0.002267867729809,0.0006896522397805,0.0002184547351222,7.11308196040317e-05,0.0078635312754866,0.0006593632656634,0.0001677908960573,2.5823000213209387e-05,5.439376503218176e-06,1.0217115631916889e-06,0.945612535,-0.286374711,-14.33448204,700.7483432
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.21,HA230,50,20.50756264,-87.16003418,0.6173102739413534,35.36927334690424,43722.0,0.5451179855907781,0.1155560109584252,0.023524,0.4792425,0.55917,0.627525,0.89163,0.211983486,0.3105065044718986,0.182706149345793,0.1103478278710031,0.0681261676532433,0.0428697311261493,0.0274376756073554,0.0133528862573509,-0.0011143278016221,0.0006701647691633,-0.0001527382914171,6.75277553721049e-05,-2.300545098590389e-05,-0.722212734,0.758868877,-9.661519017,65.30795891
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.22,HA231,50,20.47009277,-87.16003418,0.3952768963975539,22.64769790260973,43722.0,0.5884731346461737,0.1014545714935548,0.053243,0.53596,0.599085,0.65671,0.88051,0.172403064,0.3565934248573066,0.2210630024854055,0.1396908604935328,0.0897637110064536,0.0585583044170437,0.0387334444700162,0.0102927946570131,-0.0008967143067523,0.0004910954748436,-0.0001236147150131,5.345463985614061e-05,-2.0001005756096155e-05,-0.85875452,1.635853432,-11.93179642,343.0037918
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.23,HA232,50,20.43261337,-87.16003418,0.3548941267601377,20.333935637336737,43722.0,0.6533945069530213,0.1112682982183095,0.038329,0.5935225000000001,0.6638649999999999,0.72888,0.99526,0.170292675,0.4393047327376292,0.3021931236217737,0.2119515875464167,0.1512237177433204,0.1095757421814104,0.0805333731391057,0.0123803510212473,-0.0010246823303249,0.0006524048354593,-0.0001586229631288,7.58011032049432e-05,-2.8801781449507504e-05,-0.74388313,1.256767387,-11.3511663,312.4882214
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.24,HA233,50,20.39512634,-87.16003418,0.2821763992279935,16.16751675396261,43722.0,0.6386513848634555,0.1121051408033757,0.04435,0.5743625,0.6448,0.7151449999999999,0.98529,0.17553417,0.4204428665400174,0.2838196070755431,0.1957981650043215,0.1377138727759133,0.0985775259892084,0.0717134709215247,0.0125672751520078,-0.0007490272557798,0.0005938274224536,-0.0001114453369508,5.769389909201872e-05,-1.847786973292161e-05,-0.531680626,0.760138933,-12.13690815,401.0278004
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.25,HA234,50,20.35762787,-87.16003418,0.1879020330993643,10.765993458521072,43722.0,0.6172245637893966,0.1221352193776673,0.065919,0.5408125,0.61994,0.7022475,0.98838,0.197878093,0.3958828327788176,0.2622113532696207,0.1786008390213915,0.1247190727332664,0.0890762765428631,0.0649419163879883,0.0149166706338066,-0.0005511265542783,0.0007298171300666,-8.995662221887602e-05,6.511922939185206e-05,-1.5146075807541295e-05,-0.302522991,0.280142136,-11.43299544,448.7049379
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.26,HA235,50,20.32012177,-87.16003418,0.1930756263625208,11.062418517417257,43722.0,0.6137796148163396,0.1330014719587744,0.062958,0.5272925,0.615765,0.7076075,1.0296,0.216692553,0.394414402519409,0.2633329189534782,0.1817226442753848,0.1291143385025779,0.0941598655805193,0.0703056563066689,0.0176889869553148,-0.0004648803027502,0.0009585959861833,-8.663116385965434e-05,8.934456503452998e-05,-1.5841058716938192e-05,-0.197606671,0.06372774,-11.40821966,441.2943976
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.27,HA236,50,20.28260803,-87.16003418,0.1756866045613558,10.066100958349525,43722.0,0.599859423722611,0.149805174864404,0.052525,0.4984925,0.6001700000000001,0.7055825,1.0842,0.249733803,0.3822724053658409,0.2558938204227793,0.1785635791224986,0.1291535647926918,0.0963977362427507,0.0739799800077062,0.0224410771370179,-0.0003388675632828,0.0014480703939043,-7.789018144673103e-05,0.0001500031969852,-1.5561620545863412e-05,-0.100804368,-0.124450462,-11.48963671,441.1896297
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.28,HA237,50,20.24508286,-87.16003418,0.247398355625664,14.174881635827177,43722.0,0.6165920058323041,0.1697911917986306,0.010796,0.5012625,0.617915,0.7363775,1.1699,0.275370407,0.4090140910970185,0.2871753044797752,0.2112708297683312,0.1616986740664794,0.1280519508665521,0.1044772917230476,0.0288283894407143,-0.0005702233037419,0.0023751937441061,-0.0001583304986195,0.0003100897250709,-3.7930435868927097e-05,-0.116500903,-0.141904956,-11.42268055,455.6547316
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.29,HA238,50,20.20755005,-87.16003418,0.245673824537945,14.07607328286177,43722.0,0.6365796499931385,0.1880510178063268,0.012268,0.5068250000000001,0.637655,0.7660775,1.234,0.295408466,0.4405960272643596,0.3252145352973073,0.2530056859996019,0.2057412641461478,0.1737838058646905,0.1517175074343651,0.035362376478973,-0.0002818680108265,0.0035289505033248,-0.0001063137748174,0.0005430699148719,-2.998828198360752e-05,-0.042388547,-0.177846262,-11.52684281,488.6821364
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.30,HA256,50,20.54502296,-87.11999512,0.6403040217776046,36.686718053109495,43722.0,0.7550959748181693,0.1570610925986251,0.007461,0.669675,0.770375,0.8643375,1.1515,0.208001496,0.594837553789514,0.4834416927922518,0.4029673356341696,0.343187478936072,0.2978201537775498,0.2628049376007727,0.0246676226029125,-0.0029705948164823,0.0024575018675637,-0.0008325744270743,0.0005050429554546,-0.0002522518171729,-0.766773996,1.03893438,-10.49933831,425.4395942
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.31,HA257,50,20.50756264,-87.11999512,0.5898614874618286,33.79657372887171,43722.0,0.7865750489684827,0.1228640086060676,0.040772,0.7318450000000001,0.80566,0.8686675,1.1331,0.156201253,0.6337955270080781,0.5200651907792996,0.4331188827281182,0.3653091442702093,0.3115852532478855,0.2684706031308854,0.015095219348307,-0.0022096027092539,0.0012443843368162,-0.0004686866275756,0.0002480960477698,-0.0001306995096184,-1.191433896,2.461462759,-10.30836289,374.0119028
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.32,HA258,50,20.47009277,-87.11999512,0.414534160210414,23.751057844056625,43722.0,0.819743441676959,0.1383342855519216,0.093952,0.7463225,0.830755,0.91194,1.2499,0.168753147,0.6911152470485823,0.5961208795994912,0.5243749641063834,0.4693926112944245,0.426914064237531,0.3940381122967361,0.0191359368761964,-0.0017894291207479,0.0015325399815306,-0.0004349005538641,0.0002690599191588,-0.000125361909705,-0.676012624,1.185435565,-10.3301163,672.5380262
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.33,HA259,50,20.43261337,-87.11999512,0.3137928025028391,17.979003224994855,43722.0,0.8367310985316317,0.1448020950270708,0.061814,0.7577025000000001,0.84517,0.9314925,1.2975,0.173056906,0.7210860984067602,0.63676629035006,0.5744201371359623,0.5282584580476604,0.4945354091361029,0.4707651572417866,0.0209671671568091,-0.0016766345221433,0.0017881242565988,-0.0004496019181966,0.0003220099444035,-0.0001421445906107,-0.552260101,1.067671452,-10.5004216,716.5559693
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.34,HA260,50,20.39512634,-87.11999512,0.1942253137543335,11.128290752727528,43722.0,0.7909254963405151,0.1482017738265827,0.059925,0.7037125,0.79372,0.8870925000000001,1.2783,0.187377666,0.6475264041763997,0.5458771987818555,0.4723762294862784,0.4187017663534113,0.3795219457472615,0.3513130967588751,0.0219632634149095,-0.0010105538703418,0.001807629433598,-0.0003058392260991,0.0002872800526573,-9.682674216107948e-05,-0.310476736,0.747498554,-11.01379057,815.1954655
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.35,HA261,50,20.35762787,-87.11999512,0.1466569979180887,8.402827016765384,43722.0,0.7518844740176569,0.1506380888931047,0.067685,0.6592725,0.7525,0.8481,1.243,0.200347386,0.5880215770915265,0.4755950577982972,0.3964320382912613,0.3397152213482485,0.2986871928595719,0.2689772795701837,0.0226913148227177,-0.0006517310246948,0.0018253168494491,-0.0002158808826045,0.0002628501511912,-6.57083141526753e-05,-0.190675021,0.545221621,-11.27569516,811.1956029
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.36,HA262,50,20.32012177,-87.11999512,0.1189207895906108,6.813659339905291,43722.0,0.7038049694890444,0.1514446289756658,0.07052,0.604625,0.70033,0.8019725,1.1908,0.215179823,0.5182763861478805,0.3969565257357813,0.3149623687212321,0.2580785298074242,0.2177964604705385,0.1888352395812948,0.0229349510704056,-9.243548059896692e-05,0.0016956681591522,-7.518230772223542e-05,0.0002100243974677,-2.559247922756617e-05,-0.026613799,0.22379312,-11.4401785,743.1172484
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.37,HA263,50,20.28260803,-87.11999512,0.1407648500350493,8.065231810800283,43722.0,0.6636030310370066,0.1656051010868926,0.048669,0.5481325,0.6598,0.7767075,1.1851,0.249554468,0.4677934050477815,0.346980348733252,0.268945910465255,0.2166456716224252,0.1805383951422782,0.1550326010784093,0.0274244222462792,0.0001533677902827,0.0021527785585674,-4.2184485435170346e-06,0.0002659280208092,-7.796400696527007e-06,0.033770915,-0.137517635,-11.74583989,536.6652897
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.38,HA264,50,20.24508286,-87.11999512,0.2462486682338514,14.109009400516909,43722.0,0.6634713003750972,0.1836598358441944,0.026139,0.5368,0.66367,0.78942,1.2505,0.276816549,0.4739243302371806,0.3590390289386574,0.2856547919699144,0.2369710182737207,0.203840625219182,0.1810017354311833,0.0337301638157581,-0.000154154020614,0.0032060668277087,-5.853845810897048e-05,0.0004690240312035,-1.861334213991804e-05,-0.024885254,-0.181918089,-11.50068361,484.9448469
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.39,HA265,50,20.20755005,-87.11999512,0.2537216362806331,14.537178930033622,43722.0,0.6856078882484791,0.2020747959991737,0.015854,0.5466525,0.686095,0.8212649999999999,1.3967,0.294738143,0.510891465655245,0.4061850272823468,0.3406735736168841,0.2990527539573673,0.2731278984228845,0.2583016574927039,0.0408332892267061,-7.744200363886502e-05,0.0047671349549594,-9.153380213610423e-06,0.0008560848394203,1.3786982240129208e-06,-0.009385771,-0.14078301,-11.48630748,474.0667706
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.40,HA282,50,20.58247375,-87.08001709,0.6839921426664812,39.18986299489946,43722.0,0.7283877246008874,0.1975482484203284,0.011634,0.5931625,0.7276750000000001,0.8699475,1.3746,0.271213039,0.5695730952248518,0.4708195806568195,0.4074337672569095,0.3664841726161533,0.3407585335269698,0.3260870380838594,0.0390244178755935,-0.0009002840484504,0.0043487718887179,-0.0004132703418971,0.0008044821404353,-0.0001608551091592,-0.116785737,-0.144303027,-12.72050587,319.2708703
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.41,HA283,50,20.54502296,-87.08001709,0.6576930435787691,37.6830356121772,43722.0,0.9020321080874616,0.1420428640588866,0.0093528,0.8292474999999999,0.91123,0.99028,1.462,0.157469854,0.8338376377857043,0.7865232986148947,0.755356916805914,0.737604836576866,0.7317423983059199,0.7370849256423164,0.0201757137649941,-0.0020233068388273,0.0021142806542731,-0.00073401952142,0.0005704204319329,-0.0003334317095277,-0.706046473,2.194422554,-12.38712888,548.770717
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.42,HA284,50,20.50756264,-87.08001709,0.5144132523741298,29.473708286635716,43722.0,1.0079050322720828,0.1632850885139425,0.034162,0.92219,1.0158,1.1099,1.6134,0.162004438,1.0425339644025142,1.1020187824499537,1.1877739080208514,1.3035033240964713,1.4551811113916102,1.6514425933157442,0.026661410323126,-0.0025007858502037,0.0033515104594171,-0.0011239121686118,0.0010235995334539,-0.0006180257739308,-0.574469168,1.715253519,-11.11249619,635.8203822
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.43,HA285,50,20.47009277,-87.08001709,0.4054803719998903,23.232313990988317,43722.0,1.1164334149855908,0.2062986701523899,0.10637,1.0114,1.1342,1.2492,1.7044,0.184783676,1.2889817379996822,1.528009779181148,1.8524147441795749,2.290780650597977,2.8847260637978893,3.694379408827613,0.0425581679032937,-0.0060792258835078,0.0077182102934127,-0.0032078879655362,0.0029369459476988,-0.0019529056444489,-0.692450599,1.26166638,-9.646638883,725.7629944
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.44,HA286,50,20.43261337,-87.08001709,0.2235423422455533,12.80803275313921,43722.0,1.0432136075888567,0.1998068447282558,0.033,0.93765,1.0578,1.170075,1.6633,0.191530137,1.1282164931538556,1.2551708027376445,1.4306936432056916,1.6665346477823026,1.9803025694886405,2.397247193088605,0.0399218620952981,-0.00509405478284,0.0068846992028184,-0.0027472374761714,0.0025746140139658,-0.0016837331484942,-0.638649132,1.3200857,-9.642683765,748.5686172
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.45,HA287,50,20.39512634,-87.08001709,0.1200704769824234,6.879531575215557,43722.0,0.9415508086089384,0.191055621789183,0.018316,0.8352125,0.951275,1.0615,1.5387,0.202915892,0.9230193409379224,0.9343102221456832,0.9724260239446916,1.0378621397802037,1.13369021074819,1.26544995312385,0.0365014157457766,-0.0034952596977207,0.0055208945153227,-0.0017986885273517,0.0017544544794665,-0.0009927441284515,-0.501221608,1.14398451,-10.24031761,792.1583649
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.46,HA288,50,20.35762787,-87.08001709,0.0706339191344835,4.047025456874254,43722.0,0.8585679764878094,0.1804023575030058,0.02558,0.7525025,0.86386,0.97259,1.4314,0.210120063,0.7696832364806655,0.7146214788155646,0.6842265545705324,0.6736992406991171,0.680705009689595,0.7045512291242855,0.032544266230294,-0.0020868296734766,0.0040815522495632,-0.0009301974520327,0.0009835836068167,-0.0004118766207523,-0.355459542,0.853921474,-10.77581614,883.8999103
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.47,HA289,50,20.32012177,-87.08001709,0.0359995864561306,2.0626243681526035,43722.0,0.7727273906500159,0.168127468872869,0.047186,0.66989,0.775385,0.881715,1.3446,0.217576691,0.6253738195372793,0.525906838012295,0.457431402485543,0.4102285717769646,0.3784071240927494,0.3582951079493059,0.0282661992764968,-0.0010207745606223,0.0027812362598985,-0.0003489355901971,0.0004735237379228,-0.0001118450994376,-0.214804618,0.481184452,-11.58632397,918.4162086
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.48,HA290,50,20.28260803,-87.08001709,0.0536760301052483,3.075409986047876,43722.0,0.688662669136819,0.160636413535015,0.015561,0.58487,0.69206,0.7941975,1.247,0.233258489,0.5000597390312967,0.3795624192464631,0.2994554901638349,0.2445495444843894,0.2060396450044883,0.1785946857424857,0.0258034671686489,-0.0003498245093828,0.0020753862410194,-0.0001057148034148,0.0002729470204644,-2.990496426699188e-05,-0.084401086,0.117193695,-11.87353211,715.8819058
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.49,HA291,50,20.24508286,-87.08001709,0.2905116328186348,16.64509045996203,43722.0,0.6792885771465166,0.1818962325614435,0.056822,0.5574825,0.68653,0.8011875,1.2996,0.267774608,0.4945184537205703,0.3803033505621526,0.30611331483411,0.2562473926173069,0.2220315810501728,0.1984043652680336,0.0330854826788313,-0.0005665671446074,0.003131983002718,-0.0001154381901255,0.0004587453592108,-2.6315162566301235e-05,-0.094147778,-0.138703469,-11.43980211,468.3805132
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.50,HA292,50,20.20755005,-87.08001709,0.261338315251391,14.973582488964098,43722.0,0.7133918123827822,0.2025411523437884,0.031957,0.5837,0.72659,0.845955,1.4846,0.28391292,0.5499498581003432,0.449789256840255,0.386273676640798,0.346098324547997,0.322143122698701,0.3105040026535683,0.0410219801255525,-0.0010699586481994,0.0050559148440002,-0.0002009337946437,0.0009847993269258,-2.5984662055037048e-05,-0.128782533,0.004598338,-11.3474136,459.033386
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.51,HA308,50,20.61991501,-87.03997803,0.7036805392512715,40.31792502458772,43722.0,0.749964652735465,0.2797712570916393,0.0045459,0.5392425000000001,0.71653,0.9301275,1.8445,0.373045924,0.6407171464282359,0.6096695497808197,0.6346221863896873,0.7118067256335675,0.849636770031228,1.0684227010606442,0.0782701660756092,0.0117546217172268,0.0188764661395621,0.0075054482285145,0.0081073619813875,0.0049798058812398,0.536820602,0.081405378,-11.79030604,940.8242764
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.52,HA309,50,20.58247375,-87.03997803,0.5562331312513114,31.86981084604652,43722.0,1.176590028795572,0.2884106291930839,0.021136,0.99784,1.16115,1.3448,2.3244,0.245124149,1.4675428844021838,1.928431963426385,2.660845986225223,3.845591835113826,5.807701144520137,9.141348755738386,0.0831787885410187,0.0060009723995665,0.0252409288016059,0.0042928056123525,0.0135440929301131,0.003180204493187,0.25015987,0.648424073,-10.36384731,938.0404483
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.53,HA310,50,20.54502296,-87.03997803,0.5464607884209047,31.30989684590929,43722.0,1.422185545377613,0.3181542238510603,0.058685,1.225,1.4261,1.6518,2.332,0.223707958,2.123831520505374,3.297773334380377,5.290939332473294,8.73094614242686,14.765365582250851,25.515699864120663,0.1012197950243553,-0.0106158136791699,0.0320017018854599,-0.0116174815271469,0.0186183056168813,-0.0128830711712342,-0.329662849,0.1236561,-8.468041495,506.1358765
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.54,HA311,50,20.50756264,-87.03997803,0.3901033031343974,22.35127284371355,43722.0,1.383374251246512,0.2733808645705067,0.025991,1.2436,1.4171,1.569075,2.1437,0.197618876,1.9884597067546632,2.9399574830386244,4.446907727403709,6.857884326398971,10.757834221866188,17.13648104189015,0.0747353877428151,-0.0176004970476362,0.0238216818404775,-0.0149924804623674,0.0160560996150723,-0.0147817522889257,-0.861490306,1.26528978,-9.728122715,391.4852074
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.55,HA312,50,20.47009277,-87.03997803,0.3581994780115987,20.523318313853736,43722.0,1.245687368212799,0.2587009434254988,0.015853,1.1248,1.28605,1.424,1.8633,0.207677263,1.618661666733297,2.165058250494123,2.961590658864796,4.12692396559652,5.84314238266916,8.390299627061362,0.0669246474083674,-0.0180225169632177,0.0204078512863124,-0.0136378843255694,0.0131881495320986,-0.0120118122910843,-1.04100114,1.556749391,-9.097708307,306.5907951
IITCA-UAEMex,Quintana Roo,2009-2014,Cozumel,Ajuste de HYCOM GOMl0.04/expt_31.56,HA313,50,20.43261337,-87.03997803,0.107280204748509,6.146702957388899,43722.0,0.9507881569461598,0.2092217201793399,0.011192,0.848755,0.980565,1.093,1.4796,0.220050827,0.9477708464007616,0.9756257431046104,1.0298064351736966,1.109951263456153,1.2181907203303568,1.358657474621697,0.043772727011686,-0.0087407340319685,0.0084134035225858,-0.0042568239649482,0.0033113082394649,-0.0023015954669931,-0.954459269,1.391307194,-9.138391758,273.4834888
